PERIOD	SM0	SM1	SM2	SM3	SM4	SM5	L2	MC1	MC2	MC3
2.7639579878e-07	1.780000e+00	1.780000e+00	1.780000e+00	1.780000e+00	1.780000e+00	1.780000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
2.7639579878e-07	1.780000e+00	1.780000e+00	1.780000e+00	1.780000e+00	1.780000e+00	1.780000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
2.7639579878e-07	1.780000e+00	1.780000e+00	1.780000e+00	1.780000e+00	1.780000e+00	1.780000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
2.7639579878e-07	1.780000e+00	1.780000e+00	1.780000e+00	1.780000e+00	1.780000e+00	1.780000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
2.7639579878e-07	1.780000e+00	1.780000e+00	1.780000e+00	1.780000e+00	1.780000e+00	1.780000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
2.7639579878e-07	1.780000e+00	1.780000e+00	1.780000e+00	1.780000e+00	1.780000e+00	1.780000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
2.7639579878e-07	1.780000e+00	1.780000e+00	1.780000e+00	1.780000e+00	1.780000e+00	1.780000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
2.7639579878e-07	1.780000e+00	1.780000e+00	1.780000e+00	1.780000e+00	1.780000e+00	1.780000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
2.7639579878e-07	1.780000e+00	1.780000e+00	1.780000e+00	1.780000e+00	1.780000e+00	1.780000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
2.7639579878e-07	8.089166e+00	7.830287e+00	7.799539e+00	7.675869e+00	7.641782e+00	7.616354e+00	9.420295e-02	3.925530e-02	3.925530e-02	3.925530e-02
2.7639579878e-07	6.535642e+00	5.829877e+00	5.579690e+00	5.756648e+00	5.978217e+00	5.719797e+00	8.923182e-02	1.198857e+00	1.198857e+00	1.198857e+00
2.7639579878e-07	9.123777e+00	9.040420e+00	8.745067e+00	8.747927e+00	8.812479e+00	8.849712e+00	0.000000e+00	6.673401e-02	6.673401e-02	6.673401e-02
2.7639579878e-07	7.878542e+00	8.256896e+00	8.445869e+00	8.278251e+00	8.201165e+00	8.168757e+00	9.420295e-02	0.000000e+00	0.000000e+00	0.000000e+00
2.7639579878e-07	8.459325e+00	8.764167e+00	8.789321e+00	8.870889e+00	8.774517e+00	8.942888e+00	2.105274e-01	1.884254e-02	1.884254e-02	1.884254e-02
2.7639579878e-07	7.550521e+00	7.575857e+00	7.764881e+00	7.589698e+00	7.719596e+00	7.381479e+00	1.441628e-01	3.815615e-01	3.815615e-01	3.815615e-01
2.7639579878e-07	8.297972e+00	8.373344e+00	8.670800e+00	8.510637e+00	8.407859e+00	8.263717e+00	1.615618e-01	4.286679e-01	4.286679e-01	4.286679e-01
2.7639579878e-07	8.099836e+00	8.265651e+00	7.887446e+00	8.423946e+00	8.797433e+00	8.260027e+00	4.548586e-02	2.669360e-01	2.669360e-01	2.669360e-01
2.7639579878e-07	8.935576e+00	8.967457e+00	8.575989e+00	8.469931e+00	7.551680e+00	8.848289e+00	1.807006e-01	1.240467e-01	1.240467e-01	1.240467e-01
2.7639579878e-07	7.983037e+00	7.662746e+00	8.366292e+00	7.871909e+00	8.522689e+00	8.232838e+00	1.642959e-01	2.308212e-01	2.308212e-01	2.308212e-01
2.7639579878e-07	7.970724e+00	8.264591e+00	8.267681e+00	8.314136e+00	8.519899e+00	7.845899e+00	1.426715e-01	3.933381e-01	3.933381e-01	3.933381e-01
2.7639579878e-07	7.936046e+00	8.783535e+00	8.700451e+00	8.873718e+00	8.567666e+00	8.567516e+00	1.083707e-01	2.575148e-01	2.575148e-01	2.575148e-01
2.7639579878e-07	8.196826e+00	8.442824e+00	8.830646e+00	8.608076e+00	8.709845e+00	8.593299e+00	1.391917e-01	2.316063e-01	2.316063e-01	2.316063e-01
2.7639579878e-07	8.731700e+00	8.243960e+00	8.184124e+00	7.933865e+00	8.154849e+00	8.419113e+00	1.501282e-01	2.590850e-01	2.590850e-01	2.590850e-01
2.7639579878e-07	8.543715e+00	8.532132e+00	8.156689e+00	8.397485e+00	8.584834e+00	8.213995e+00	1.506253e-01	3.046211e-01	3.046211e-01	3.046211e-01
2.7639579878e-07	8.034781e+00	8.467102e+00	8.359247e+00	9.071866e+00	8.652176e+00	8.126736e+00	1.461513e-01	2.991254e-01	2.991254e-01	2.991254e-01
2.7639579878e-07	8.350224e+00	8.282016e+00	8.733945e+00	8.399042e+00	8.268993e+00	8.489896e+00	1.116019e-01	2.316063e-01	2.316063e-01	2.316063e-01
2.7639579878e-07	8.279928e+00	8.639314e+00	8.588527e+00	8.273182e+00	8.416638e+00	8.990241e+00	1.687699e-01	2.292510e-01	2.292510e-01	2.292510e-01
2.7639579878e-07	8.498504e+00	8.541301e+00	8.032093e+00	8.152765e+00	8.434067e+00	8.664944e+00	1.588277e-01	2.794977e-01	2.794977e-01	2.794977e-01
2.7639579878e-07	8.473768e+00	8.453887e+00	8.183789e+00	9.013510e+00	8.120133e+00	7.862022e+00	1.198043e-01	3.430913e-01	3.430913e-01	3.430913e-01
2.7639579878e-07	8.707361e+00	8.634956e+00	8.715751e+00	8.297802e+00	9.096983e+00	8.618313e+00	1.384460e-01	2.268956e-01	2.268956e-01	2.268956e-01
2.7639579878e-07	8.497130e+00	8.349133e+00	8.596533e+00	8.334750e+00	8.464977e+00	8.388457e+00	1.555964e-01	2.017722e-01	2.017722e-01	2.017722e-01
2.7639579878e-07	8.178012e+00	8.341946e+00	8.208202e+00	8.128235e+00	8.265894e+00	8.662710e+00	1.478912e-01	3.014807e-01	3.014807e-01	3.014807e-01
2.7639579878e-07	8.550794e+00	8.631840e+00	8.375161e+00	8.797682e+00	8.709587e+00	8.365076e+00	1.235326e-01	3.077616e-01	3.077616e-01	3.077616e-01
2.7639579878e-07	8.491601e+00	8.430318e+00	8.015652e+00	8.257942e+00	8.350627e+00	8.768338e+00	1.377004e-01	2.740020e-01	2.740020e-01	2.740020e-01
2.7639579878e-07	8.500657e+00	8.624305e+00	8.212506e+00	8.587045e+00	8.776197e+00	8.290078e+00	1.493825e-01	2.308212e-01	2.308212e-01	2.308212e-01
2.7639579878e-07	8.069763e+00	8.256028e+00	8.244340e+00	8.308028e+00	8.255752e+00	8.485769e+00	1.394403e-01	2.912743e-01	2.912743e-01	2.912743e-01
2.7639579878e-07	8.542874e+00	8.797399e+00	7.718292e+00	8.729190e+00	8.495294e+00	7.820129e+00	1.439143e-01	2.951999e-01	2.951999e-01	2.951999e-01
2.7639579878e-07	8.253581e+00	8.610251e+00	8.516081e+00	8.506532e+00	8.607073e+00	8.915241e+00	1.098620e-01	2.999105e-01	2.999105e-01	2.999105e-01
2.7639579878e-07	8.411160e+00	8.030253e+00	8.546761e+00	8.217827e+00	8.553614e+00	8.363962e+00	1.605676e-01	2.496637e-01	2.496637e-01	2.496637e-01
2.7639579878e-07	8.465335e+00	8.485243e+00	8.619686e+00	8.059384e+00	8.408653e+00	8.612582e+00	1.324807e-01	2.834233e-01	2.834233e-01	2.834233e-01
2.7639579878e-07	8.684262e+00	8.502252e+00	7.941094e+00	8.893107e+00	8.057752e+00	8.399997e+00	1.473941e-01	2.543743e-01	2.543743e-01	2.543743e-01
2.7639579878e-07	8.554875e+00	8.858821e+00	8.497032e+00	8.524314e+00	8.288637e+00	8.076999e+00	1.272610e-01	2.559446e-01	2.559446e-01	2.559446e-01
2.7639579878e-07	8.183573e+00	7.726465e+00	8.826713e+00	8.084138e+00	8.723075e+00	8.757349e+00	1.570878e-01	2.127637e-01	2.127637e-01	2.127637e-01
2.7639579878e-07	8.694469e+00	8.177923e+00	8.067803e+00	8.278296e+00	8.294087e+00	8.190439e+00	1.473941e-01	2.983403e-01	2.983403e-01	2.983403e-01
2.7639579878e-07	8.502941e+00	8.514014e+00	8.409372e+00	8.876930e+00	8.203665e+00	8.433022e+00	1.262668e-01	3.211084e-01	3.211084e-01	3.211084e-01
2.7639579878e-07	8.312151e+00	8.657912e+00	8.095383e+00	8.098596e+00	8.543402e+00	8.567049e+00	1.459027e-01	2.771424e-01	2.771424e-01	2.771424e-01
2.7639579878e-07	8.307736e+00	8.590370e+00	8.831314e+00	8.526771e+00	8.578278e+00	8.170527e+00	1.357119e-01	2.614403e-01	2.614403e-01	2.614403e-01
2.7639579878e-07	8.376099e+00	8.422739e+00	8.590665e+00	8.101546e+00	8.694380e+00	8.566750e+00	1.603190e-01	2.378871e-01	2.378871e-01	2.378871e-01
2.7639579878e-07	8.578403e+00	8.587902e+00	8.373280e+00	8.604499e+00	8.700642e+00	8.630451e+00	1.362090e-01	2.936296e-01	2.936296e-01	2.936296e-01
2.7639579878e-07	8.174274e+00	8.050996e+00	8.150325e+00	8.875860e+00	8.553662e+00	8.175769e+00	1.409316e-01	3.030509e-01	3.030509e-01	3.030509e-01
2.7639579878e-07	8.368932e+00	8.794320e+00	8.138573e+00	8.602974e+00	8.153264e+00	8.839948e+00	1.307408e-01	2.441680e-01	2.441680e-01	2.441680e-01
2.7639579878e-07	8.340527e+00	8.160113e+00	8.670789e+00	7.849845e+00	8.544450e+00	8.172645e+00	1.339720e-01	2.567297e-01	2.567297e-01	2.567297e-01
2.7639579878e-07	8.804872e+00	8.141865e+00	8.018617e+00	8.624619e+00	7.992492e+00	7.616035e+00	1.483883e-01	2.944148e-01	2.944148e-01	2.944148e-01
2.7639579878e-07	7.945431e+00	8.857336e+00	8.453690e+00	7.938827e+00	8.513453e+00	8.770176e+00	1.282552e-01	2.543743e-01	2.543743e-01	2.543743e-01
2.7639579878e-07	8.606571e+00	8.455613e+00	8.399880e+00	8.783576e+00	7.798328e+00	8.630658e+00	1.439143e-01	3.140424e-01	3.140424e-01	3.140424e-01
2.7639579878e-07	8.502154e+00	8.404069e+00	8.908661e+00	8.417982e+00	8.587564e+00	8.377161e+00	1.372032e-01	2.567297e-01	2.567297e-01	2.567297e-01
2.7639579878e-07	8.201850e+00	8.378098e+00	8.706245e+00	8.531798e+00	8.552263e+00	8.349421e+00	1.444114e-01	2.708616e-01	2.708616e-01	2.708616e-01
2.7639579878e-07	8.439761e+00	8.526421e+00	8.129422e+00	8.317862e+00	8.399688e+00	8.499000e+00	1.317350e-01	3.320998e-01	3.320998e-01	3.320998e-01
